Frame, Timestamp, Render Stars, Tonemapping, User Interface
659, 1781787698442563058, 2102, 290, 16
660, 1781787698448491962, 1892, 289, 17
661, 1781787698454525778, 2252, 290, 16
662, 1781787698461543003, 2100, 288, 207
663, 1781787698467147910, 1916, 290, 349
664, 1781787698473832766, 2050, 290, 285
665, 1781787698479622482, 1877, 290, 17
666, 1781787698485233272, 2138, 291, 17
667, 1781787698492412271, 1974, 292, 14
668, 1781787698498416234, 2139, 290, 77
669, 1781787698504305061, 1917, 290, 350
670, 1781787698511391246, 2075, 291, 278
671, 1781787698517010517, 1858, 291, 16
672, 1781787698523726355, 2127, 291, 16
673, 1781787698529713977, 1851, 289, 16
674, 1781787698535614565, 2261, 291, 207
675, 1781787698542441926, 2155, 292, 349
676, 1781787698548088581, 2156, 292, 280
677, 1781787698554128384, 1877, 291, 17
678, 1781787698561210745, 1924, 289, 17
679, 1781787698566856955, 2126, 292, 16
680, 1781787698573222663, 2006, 291, 17
681, 1781787698579530024, 2210, 293, 193
682, 1781787698585440556, 2347, 293, 357
683, 1781787698592408874, 2131, 290, 285
684, 1781787698598158495, 1874, 291, 16
685, 1781787698604212793, 2141, 288, 17
686, 1781787698611008066, 2032, 291, 16
687, 1781787698616607345, 2347, 293, 78
688, 1781787698622938024, 2095, 292, 342
689, 1781787698629027004, 2305, 292, 282
690, 1781787698634683592, 1905, 290, 16
691, 1781787698641805158, 2197, 292, 16
692, 1781787698647811279, 1968, 290, 17
693, 1781787698653642611, 2298, 291, 88
694, 1781787698660544768, 2313, 291, 358
695, 1781787698666164376, 2249, 291, 282
696, 1781787698672366018, 1916, 291, 16
697, 1781787698678641207, 2098, 289, 17
698, 1781787698684240369, 1886, 288, 17
699, 1781787698691055909, 2255, 291, 16
700, 1781787698696783835, 2061, 290, 210
701, 1781787698702430518, 2189, 290, 341
702, 1781787698709647987, 2126, 290, 285
703, 1781787698715668468, 1988, 329, 16
704, 1781787698721554147, 2093, 291, 17
705, 1781787698728358779, 2068, 289, 16
706, 1781787698733976388, 2173, 292, 79
707, 1781787698740707080, 2181, 292, 339
708, 1781787698747151101, 2152, 291, 283
709, 1781787698753245296, 1915, 292, 16
710, 1781787698759980635, 2189, 290, 18
711, 1781787698765863414, 1911, 290, 16
712, 1781787698771948490, 2245, 292, 76
713, 1781787698778872340, 2175, 289, 337
714, 1781787698784727664, 2128, 290, 285
715, 1781787698791361816, 1875, 290, 18
716, 1781787698797390481, 2123, 290, 16
717, 1781787698803147619, 1887, 288, 17
718, 1781787698810013055, 2270, 288, 17
719, 1781787698815656764, 2082, 290, 201
720, 1781787698821802237, 2157, 292, 345
721, 1781787698828925495, 2160, 291, 278
722, 1781787698834695008, 1959, 290, 16
723, 1781787698841591627, 2171, 290, 16
724, 1781787698847270239, 1969, 291, 17
725, 1781787698853079840, 2237, 291, 83
726, 1781787698860185332, 2186, 291, 350
727, 1781787698866139615, 2165, 292, 280
728, 1781787698872292941, 1854, 291, 16
729, 1781787698878705361, 2142, 290, 16
730, 1781787698884355727, 1901, 291, 16
731, 1781787698891109036, 2281, 291, 16
732, 1781787698897195279, 2038, 292, 87
733, 1781787698903027896, 2158, 290, 357
734, 1781787698910006738, 2133, 290, 284
735, 1781787698915656374, 1970, 291, 17
736, 1781787698921648834, 2108, 290, 17
737, 1781787698928408660, 1978, 289, 16
738, 1781787698934010773, 2154, 290, 222
739, 1781787698940733020, 2034, 291, 342
740, 1781787698946754287, 2139, 289, 282
741, 1781787698952658877, 1899, 290, 16
742, 1781787698959651972, 2129, 290, 17
743, 1781787698965269759, 1974, 291, 17
744, 1781787698971422365, 2088, 293, 76
745, 1781787698978301104, 1992, 293, 356
746, 1781787698983940741, 2106, 290, 286
747, 1781787698990681570, 1883, 290, 17
748, 1781787698996722413, 2121, 290, 16
749, 1781787699002551949, 1898, 291, 16
750, 1781787699009610675, 2238, 293, 79
751, 1781787699015267198, 2164, 290, 352
752, 1781787699021218525, 2153, 291, 279
753, 1781787699028010430, 1886, 292, 17
754, 1781787699033625165, 1979, 325, 17
755, 1781787699039991870, 2087, 290, 16
756, 1781787699046081908, 2254, 291, 16
757, 1781787699051674924, 2108, 291, 220
758, 1781787699058858260, 2174, 293, 335
759, 1781787699064919848, 2150, 289, 280
760, 1781787699070720309, 1962, 291, 17
761, 1781787699077507011, 2144, 290, 17
762, 1781787699083148301, 2022, 291, 16
763, 1781787699089540926, 2106, 292, 87
764, 1781787699095670755, 2190, 291, 347
765, 1781787699101266701, 2131, 292, 284
766, 1781787699108149176, 1895, 292, 16
767, 1781787699114174292, 2165, 292, 16
768, 1781787699120096206, 1895, 288, 16
769, 1781787699126961188, 2239, 290, 88
770, 1781787699132609451, 1958, 291, 88
771, 1781787699138884672, 2198, 291, 280
772, 1781787699145314354, 2125, 291, 283
773, 1781787699150930677, 2092, 291, 17
774, 1781787699157720843, 1877, 291, 18
775, 1781787699163745505, 2278, 290, 207
776, 1781787699169586665, 2191, 290, 350
777, 1781787699176535274, 2164, 290, 281
778, 1781787699182166176, 1863, 293, 15
779, 1781787699188144864, 1892, 290, 16
780, 1781787699195033152, 2150, 289, 16
781, 1781787699200598390, 1985, 289, 13
782, 1781787699207287468, 2237, 293, 87
783, 1781787699213344099, 2179, 290, 340
784, 1781787699219164641, 2147, 289, 281
785, 1781787699226077573, 1866, 291, 16
786, 1781787699231703683, 2133, 289, 17
787, 1781787699237754560, 1905, 291, 16
788, 1781787699245023331, 2270, 289, 17
789, 1781787699250591581, 2068, 294, 87
790, 1781787699257408617, 2162, 290, 349
791, 1781787699263153045, 2104, 290, 283
792, 1781787699268833395, 1940, 291, 16
793, 1781787699275852253, 2142, 290, 18
794, 1781787699281809080, 1978, 291, 16
795, 1781787699287616761, 2045, 290, 76
796, 1781787699294709842, 2189, 290, 351
797, 1781787699300338897, 2139, 293, 280
798, 1781787699306730799, 1917, 292, 16
799, 1781787699313079469, 2113, 292, 16
800, 1781787699318977962, 1875, 291, 17
801, 1781787699325773994, 2226, 292, 173
802, 1781787699331435460, 2339, 294, 350
803, 1781787699337482089, 2204, 290, 287
804, 1781787699344548205, 1880, 291, 17
805, 1781787699350191331, 2080, 290, 16
806, 1781787699356620071, 1923, 292, 17
807, 1781787699363014177, 1984, 290, 16
808, 1781787699369025172, 2046, 293, 78
809, 1781787699375882536, 2184, 291, 358
810, 1781787699381545636, 2137, 292, 281
811, 1781787699387562247, 1896, 290, 16
812, 1781787699394602880, 2131, 290, 16
813, 1781787699400234677, 1904, 289, 16
814, 1781787699406637892, 2220, 293, 82
815, 1781787699412939890, 1934, 291, 75
816, 1781787699418833368, 2173, 291, 280
817, 1781787699425693778, 2154, 290, 277
818, 1781787699431361506, 2174, 291, 16
819, 1781787699437943875, 1863, 292, 16
820, 1781787699444643099, 2210, 290, 173
821, 1781787699450677315, 2083, 290, 88
822, 1781787699457093906, 2149, 290, 283
823, 1781787699462975554, 2151, 290, 277
824, 1781787699468588954, 1950, 291, 15
825, 1781787699475686073, 2151, 288, 16
826, 1781787699481696194, 1967, 292, 17
827, 1781787699487662542, 2234, 292, 80
828, 1781787699494444429, 1909, 292, 89
829, 1781787699500066849, 1965, 292, 286
830, 1781787699506523262, 2138, 292, 280
831, 1781787699512568093, 2174, 291, 17
832, 1781787699518199607, 1868, 291, 16
833, 1781787699525357735, 2250, 293, 87
834, 1781787699531377032, 1935, 289, 76
835, 1781787699537293380, 1991, 292, 279
836, 1781787699544175180, 2101, 291, 281
837, 1781787699549806529, 1984, 327, 16
838, 1781787699556140946, 2101, 289, 17
839, 1781787699562562885, 2238, 291, 173
840, 1781787699568177169, 2094, 293, 80
841, 1781787699575225509, 2177, 290, 283
842, 1781787699581263538, 2150, 290, 281
843, 1781787699587085098, 1944, 290, 16
844, 1781787699594071862, 2146, 289, 17
845, 1781787699599689615, 2034, 291, 16
846, 1781787699606097175, 2232, 290, 79
847, 1781787699612369904, 2178, 292, 358
848, 1781787699617999300, 2134, 292, 280
849, 1781787699624851649, 1893, 290, 16
850, 1781787699630885024, 2151, 289, 16
851, 1781787699636687934, 1900, 291, 16
852, 1781787699643523369, 2292, 292, 208
853, 1781787699649200756, 2154, 292, 342
854, 1781787699655295261, 2134, 291, 285
855, 1781787699662031928, 1863, 289, 16
856, 1781787699667645686, 1985, 327, 17
857, 1781787699674411587, 2100, 292, 16
858, 1781787699680444624, 2070, 291, 16
859, 1781787699686294699, 2288, 291, 344
860, 1781787699693176399, 2147, 290, 352
861, 1781787699698807259, 1861, 292, 17
862, 1781787699704876851, 1850, 288, 17
863, 1781787699711786470, 2140, 290, 17
864, 1781787699717411982, 1876, 292, 17
865, 1781787699724148833, 2219, 295, 78
866, 1781787699729899474, 2189, 292, 343
867, 1781787699735543408, 2115, 291, 280
868, 1781787699742699509, 1862, 290, 16
869, 1781787699748717943, 2106, 289, 17
870, 1781787699754610905, 1871, 291, 15
871, 1781787699761667612, 2047, 290, 16
872, 1781787699767306146, 2150, 293, 86
873, 1781787699774051737, 2168, 290, 341
874, 1781787699779771950, 2123, 291, 283
875, 1781787699785437654, 1866, 291, 16
876, 1781787699792592466, 2126, 289, 16
877, 1781787699798579122, 1898, 290, 16
878, 1781787699804500128, 2229, 289, 183
879, 1781787699811683441, 2265, 294, 354
880, 1781787699817336944, 2171, 291, 286
881, 1781787699823947302, 1916, 290, 16
882, 1781787699829761071, 2137, 290, 17
883, 1781787699835402276, 1902, 292, 16
884, 1781787699842578668, 2261, 291, 17
885, 1781787699848485102, 2043, 292, 88
886, 1781787699854383987, 1860, 290, 348
887, 1781787699861251544, 2011, 293, 281
888, 1781787699866855159, 1999, 292, 16
889, 1781787699873192721, 2152, 292, 16
890, 1781787699879250269, 2003, 291, 17
891, 1781787699884887732, 2141, 290, 88
892, 1781787699891948496, 1996, 292, 351
893, 1781787699897971293, 2112, 291, 284
894, 1781787699904107114, 1879, 290, 17
895, 1781787699910861041, 2167, 289, 16
896, 1781787699916531504, 1957, 291, 14
897, 1781787699922888122, 2133, 290, 219
898, 1781787699929009201, 2208, 290, 337
899, 1781787699934606681, 2171, 291, 282
900, 1781787699941489151, 1871, 292, 16
901, 1781787699947586831, 2116, 291, 16
902, 1781787699953504711, 1880, 292, 17
903, 1781787699960462335, 2273, 289, 17
904, 1781787699966095513, 2308, 293, 351
905, 1781787699972333594, 2174, 292, 353
906, 1781787699978873620, 1899, 289, 16
907, 1781787699984438974, 2032, 319, 17
908, 1781787699991174876, 2086, 291, 16
909, 1781787699997210725, 1976, 291, 16
910, 1781787700003093331, 2082, 290, 88
911, 1781787700009979629, 2181, 292, 339
912, 1781787700015602925, 2122, 291, 285
913, 1781787700021666802, 1879, 289, 17
914, 1781787700028422998, 2118, 290, 16
915, 1781787700034029835, 1876, 290, 17
916, 1781787700040741317, 2288, 291, 211
917, 1781787700046541078, 1958, 291, 77
918, 1781787700052177339, 2755, 291, 282
919, 1781787700059228605, 2292, 292, 464
920, 1781787700065230680, 2215, 293, 16
921, 1781787700071193681, 2185, 291, 17
922, 1781787700078325704, 1865, 292, 76
923, 1781787700083929806, 2119, 292, 342
924, 1781787700090624159, 2251, 291, 280
925, 1781787700096376172, 2009, 323, 16
926, 1781787700102022055, 2143, 291, 17
927, 1781787700109177059, 2267, 293, 17
928, 1781787700115207644, 1967, 291, 76
929, 1781787700121111098, 2241, 290, 345
930, 1781787700128229151, 2166, 291, 278
931, 1781787700133796345, 1977, 290, 16
932, 1781787700140459801, 2148, 288, 17
933, 1781787700146275689, 2068, 289, 16
934, 1781787700151930140, 2031, 295, 87
935, 1781787700159070633, 2168, 289, 356
936, 1781787700165079741, 2093, 292, 285
937, 1781787700171036077, 1883, 291, 17
938, 1781787700178165539, 2205, 290, 16
939, 1781787700183738435, 1877, 291, 17
940, 1781787700190154843, 2245, 293, 83
941, 1781787700196189087, 1919, 291, 87
942, 1781787700201804462, 2193, 290, 282
943, 1781787700208952723, 2199, 292, 283
944, 1781787700214963311, 2103, 287, 18
945, 1781787700220800061, 1909, 290, 16
946, 1781787700227915494, 2271, 289, 206
947, 1781787700233528212, 2190, 289, 352
948, 1781787700239878705, 2146, 290, 282
949, 1781787700245992525, 1905, 290, 16
950, 1781787700251730856, 1869, 291, 16
951, 1781787700258839903, 2123, 290, 16
952, 1781787700264897130, 1971, 291, 16
953, 1781787700270757362, 2203, 293, 81
954, 1781787700277730401, 1919, 292, 88
955, 1781787700283436148, 2193, 289, 283
956, 1781787700289862657, 2162, 291, 279
957, 1781787700296034102, 2227, 291, 16
958, 1781787700301646150, 1881, 291, 17
959, 1781787700308730469, 2263, 290, 173
960, 1781787700314706280, 2078, 294, 80
961, 1781787700320497032, 2185, 291, 284
962, 1781787700327410506, 2187, 292, 283
963, 1781787700333062327, 2008, 291, 16
964, 1781787700339522644, 2089, 291, 17
965, 1781787700345587476, 1994, 289, 16
966, 1781787700351181403, 2247, 293, 87
967, 1781787700358109254, 2274, 290, 352
968, 1781787700363906402, 2208, 293, 288
969, 1781787700369634705, 1878, 292, 17
970, 1781787700376869232, 2127, 291, 16
971, 1781787700382824007, 1990, 290, 14
972, 1781787700389068070, 2158, 289, 88
973, 1781787700395458662, 2203, 292, 349
974, 1781787700401059669, 2130, 290, 283
975, 1781787700407818753, 1918, 289, 16
976, 1781787700413861207, 2149, 290, 18
977, 1781787700419733924, 1899, 291, 16
978, 1781787700426675104, 2275, 290, 174
979, 1781787700432289244, 2354, 291, 358
980, 1781787700438272128, 2124, 290, 280
981, 1781787700445142492, 1876, 290, 17
982, 1781787700450706476, 1982, 322, 17
983, 1781787700457357514, 2105, 290, 17
984, 1781787700463433142, 2072, 290, 17
985, 1781787700469259136, 2287, 291, 350
986, 1781787700476202046, 2177, 291, 344
987, 1781787700481852319, 1905, 292, 16
988, 1781787700487915146, 1876, 289, 17
989, 1781787700495023996, 2122, 291, 16
990, 1781787700500609531, 1967, 290, 15
991, 1781787700507312231, 2213, 291, 79
992, 1781787700513051601, 1908, 291, 77
993, 1781787700518699294, 2181, 290, 281
994, 1781787700525803477, 2172, 292, 281
995, 1781787700531745503, 2171, 290, 16
996, 1781787700537648640, 1887, 289, 17
997, 1781787700544895632, 2268, 290, 173
998, 1781787700550506412, 2077, 293, 81
999, 1781787700557225116, 2177, 291, 288
1000, 1781787700563233075, 2158, 291, 280
1001, 1781787700569072497, 1954, 326, 14
1002, 1781787700576012089, 2068, 291, 17
1003, 1781787700581641649, 1976, 291, 16
1004, 1781787700587676463, 2039, 293, 76
1005, 1781787700594752201, 2189, 290, 347
1006, 1781787700600351134, 2167, 290, 281
1007, 1781787700607066312, 1873, 291, 16
1008, 1781787700612808231, 2121, 290, 16
1009, 1781787700618434493, 1878, 292, 17
1010, 1781787700625576914, 2254, 293, 81
1011, 1781787700631292272, 2210, 290, 343
1012, 1781787700636938320, 2159, 291, 278
1013, 1781787700644386182, 1876, 291, 17
1014, 1781787700650418428, 1987, 315, 17
1015, 1781787700656805467, 2081, 290, 16
1016, 1781787700663102121, 2041, 289, 16
1017, 1781787700668967364, 2157, 291, 197
1018, 1781787700675926492, 2326, 293, 352
1019, 1781787700681547407, 2124, 291, 285
1020, 1781787700687474934, 1876, 290, 16
1021, 1781787700694311793, 2143, 291, 17
1022, 1781787700699941422, 1993, 289, 14
1023, 1781787700706237344, 2234, 290, 87
1024, 1781787700712469243, 2159, 290, 350
1025, 1781787700718065384, 2150, 290, 280
1026, 1781787700725013636, 1878, 290, 17
1027, 1781787700730938838, 2068, 289, 16
1028, 1781787700736798120, 1878, 290, 17
1029, 1781787700743683711, 2266, 291, 17
1030, 1781787700749503455, 2087, 294, 79
1031, 1781787700755938819, 2205, 291, 356
1032, 1781787700762155283, 2139, 291, 284
1033, 1781787700767733720, 1955, 290, 16
1034, 1781787700774506695, 2161, 291, 16
1035, 1781787700780548375, 1970, 291, 18
1036, 1781787700786436521, 2244, 291, 193
1037, 1781787700793312408, 2309, 292, 350
1038, 1781787700798942922, 2160, 291, 283
1039, 1781787700805001104, 1873, 290, 16
1040, 1781787700811771946, 2141, 290, 17
1041, 1781787700817415932, 1861, 290, 16
1042, 1781787700824105893, 2274, 292, 89
1043, 1781787700829902279, 1904, 291, 349
1044, 1781787700835557493, 2075, 292, 281
1045, 1781787700842661700, 1890, 290, 17
1046, 1781787700848672812, 2124, 291, 16
1047, 1781787700854553685, 1867, 290, 17
1048, 1781787700861619181, 2067, 291, 16
1049, 1781787700867222298, 2179, 292, 77
1050, 1781787700873928351, 1973, 289, 350
1051, 1781787700879685236, 2097, 290, 284
1052, 1781787700885309027, 1867, 292, 16
1053, 1781787700892469417, 2143, 290, 17
1054, 1781787700898407343, 1990, 292, 14
1055, 1781787700904336654, 2226, 288, 169
1056, 1781787700911400493, 2032, 293, 87
1057, 1781787700917010373, 2155, 291, 282
1058, 1781787700923425618, 2158, 291, 287
1059, 1781787700929696194, 2183, 291, 17
1060, 1781787700935613812, 1875, 291, 16
1061, 1781787700942454976, 2285, 291, 77
1062, 1781787700948087838, 2288, 293, 349
1063, 1781787700954153268, 2183, 291, 280
1064, 1781787700961204585, 1865, 290, 16
1065, 1781787700966828405, 1923, 291, 16
1066, 1781787700973230664, 2127, 290, 16
1067, 1781787700979517872, 1991, 292, 16
1068, 1781787700985384988, 2068, 292, 87
1069, 1781787700992306044, 2176, 291, 336
1070, 1781787700997951090, 2128, 291, 281
1071, 1781787701003841752, 1899, 290, 16
1072, 1781787701011009913, 2154, 289, 16
1073, 1781787701016643781, 1860, 289, 16
1074, 1781787701023019076, 2227, 290, 222
1075, 1781787701029151708, 2179, 291, 348
1076, 1781787701034757571, 2186, 289, 283
1077, 1781787701041820007, 1873, 291, 16
1078, 1781787701047550432, 2113, 288, 15
1079, 1781787701053192448, 1867, 291, 16
1080, 1781787701060401738, 2264, 292, 17
1081, 1781787701066425749, 2049, 294, 79
1082, 1781787701072811287, 2184, 289, 344
1083, 1781787701078885105, 2149, 289, 278
1084, 1781787701084481840, 1856, 291, 16
1085, 1781787701091282346, 2165, 290, 16
1086, 1781787701097031459, 1996, 291, 14
1087, 1781787701102634374, 2110, 295, 79
1088, 1781787701109966461, 2190, 291, 337
1089, 1781787701115932706, 2142, 292, 293
1090, 1781787701121934740, 1895, 289, 16
1091, 1781787701128609402, 2114, 289, 16
1092, 1781787701134174365, 1877, 290, 17
1093, 1781787701140877307, 2266, 290, 17
1094, 1781787701146925524, 2081, 293, 76
1095, 1781787701152844118, 2197, 292, 344
1096, 1781787701159845849, 2125, 289, 281
1097, 1781787701165479395, 1960, 291, 16
1098, 1781787701171546924, 2123, 289, 16
1099, 1781787701178127547, 1977, 290, 17
1100, 1781787701183758705, 2077, 291, 75
1101, 1781787701190494501, 2122, 290, 337
1102, 1781787701196331817, 2147, 289, 283
1103, 1781787701202005325, 1872, 292, 16
1104, 1781787701209220325, 2115, 290, 16
1105, 1781787701215189601, 1868, 288, 16
1106, 1781787701220993157, 2294, 290, 207
1107, 1781787701228085708, 2177, 290, 350
1108, 1781787701233673543, 2156, 290, 285
1109, 1781787701240359753, 1913, 289, 16
1110, 1781787701246113897, 2018, 288, 16
1111, 1781787701251751765, 2066, 291, 16
1112, 1781787701258867487, 2070, 289, 16
1113, 1781787701264891444, 2290, 293, 335
